Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
129,ORD-05000,2020-01-08,2020-01-15,Standard Class,CU-2551,Karen Young,Consumer,United States,Nevada City,Nevada,49862,West,PROD-9186,Furniture,Bookcases,Bookcases Model 429,2604.22,3,0.0,886.49
130,ORD-97513,2019-06-11,2019-06-14,First Class,CU-9168,Thomas Martinez,Corporate,United States,Pennsylvania City,Pennsylvania,90534,East,PROD-0545,Furniture,Tables,Tables Model 393,4070.2,4,0.2,-482.89
131,ORD-79562,2019-12-17,2019-12-23,Second Class,CU-2399,Charles Jones,Home Office,United States,Arizona City,Arizona,13718,West,PROD-0904,Office Supplies,Art,Art Model 436,10098.64,10,0.3,3510.74
132,ORD-81014,2021-05-03,2021-05-08,First Class,CU-0872,Michael Young,Home Office,United States,California City,California,73300,West,PROD-1573,Office Supplies,Fasteners,Fasteners Model 432,575.7,11,0.2,125.06
133,ORD-93992,2021-06-19,2021-06-23,First Class,CU-4806,Mary Garcia,Consumer,United States,New Jersey City,New Jersey,51853,East,PROD-5397,Furniture,Furnishings,Furnishings Model 343,5216.75,8,0.3,1013.77
134,ORD-00567,2020-10-15,2020-10-17,Second Class,CU-6995,Karen Brown,Home Office,United States,Wisconsin City,Wisconsin,16632,Central,PROD-2122,Technology,Accessories,Accessories Model 342,997.72,8,0.5,-38.76
135,ORD-04660,2022-03-29,2022-04-04,Same Day,CU-7263,Jennifer Anderson,Consumer,United States,Wisconsin City,Wisconsin,75373,Central,PROD-0483,Office Supplies,Storage,Storage Model 404,2302.31,6,0.0,285.19
136,ORD-06872,2020-05-08,2020-05-10,Same Day,CU-9048,Thomas White,Corporate,United States,Wisconsin City,Wisconsin,47453,Central,PROD-7243,Technology,Phones,Phones Model 409,7090.26,10,0.0,-121.37
137,ORD-72625,2021-01-19,2021-01-20,First Class,CU-1012,Susan Thomas,Corporate,United States,California City,California,19637,West,PROD-1921,Furniture,Tables,Tables Model 393,674.48,7,0.1,24.04
138,ORD-11373,2019-09-21,2019-09-22,First Class,CU-4389,Lisa Brown,Home Office,United States,Alabama City,Alabama,28909,South,PROD-9731,Furniture,Bookcases,Bookcases Model 429,3672.7,7,0.3,597.15
139,ORD-52010,2019-03-21,2019-03-23,Standard Class,CU-5572,Mary Johnson,Home Office,United States,Ohio City,Ohio,89463,East,PROD-3436,Office Supplies,Storage,Storage Model 404,4016.5,12,0.5,552.53
140,ORD-33451,2020-09-04,2020-09-09,First Class,CU-8590,Richard King,Consumer,United States,Florida City,Florida,72245,East,PROD-5969,Office Supplies,Labels,Labels Model 193,3051.28,6,0.5,795.41
141,ORD-41639,2022-11-10,2022-11-16,Standard Class,CU-9987,Charles Martinez,Corporate,United States,Oregon City,Oregon,16731,West,PROD-3414,Furniture,Chairs,Chairs Model 341,956.67,1,0.2,410.02
142,ORD-59931,2022-03-18,2022-03-24,Standard Class,CU-1165,Linda Johnson,Consumer,United States,Georgia City,Georgia,64127,South,PROD-3806,Office Supplies,Storage,Storage Model 404,385.61,2,0.5,1.5
143,ORD-66255,2021-11-28,2021-11-30,First Class,CU-0329,Mary Jones,Home Office,United States,New Jersey City,New Jersey,32699,East,PROD-6249,Office Supplies,Supplies,Supplies Model 465,2940.63,9,0.5,416.28
144,ORD-95386,2021-09-18,2021-09-20,First Class,CU-8892,William King,Home Office,United States,Alabama City,Alabama,47880,South,PROD-2534,Furniture,Bookcases,Bookcases Model 429,1797.18,4,0.2,-96.75
145,ORD-68519,2020-08-12,2020-08-13,Same Day,CU-3431,Karen Wilson,Corporate,United States,New Jersey City,New Jersey,55237,East,PROD-4733,Furniture,Furnishings,Furnishings Model 343,8129.17,10,0.4,3107.33
146,ORD-89164,2021-06-24,2021-06-30,First Class,CU-8354,John Taylor,Home Office,United States,Florida City,Florida,83664,East,PROD-7027,Technology,Accessories,Accessories Model 342,6731.73,5,0.1,-462.17
147,ORD-12581,2020-04-07,2020-04-13,Same Day,CU-2520,Mary Martin,Consumer,United States,Illinois City,Illinois,23178,Central,PROD-8955,Technology,Machines,Machines Model 29,263.33,4,0.4,3.87
148,ORD-86221,2022-08-25,2022-08-27,Second Class,CU-6764,Sarah Harris,Corporate,United States,New York City,New York,21725,East,PROD-7825,Office Supplies,Art,Art Model 436,17544.88,13,0.3,-254.05
149,ORD-32700,2019-03-16,2019-03-23,First Class,CU-1407,Jessica Garcia,Consumer,United States,Ohio City,Ohio,14910,East,PROD-5322,Office Supplies,Paper,Paper Model 193,11038.87,7,0.0,4512.64
150,ORD-02049,2022-08-06,2022-08-11,Same Day,CU-4643,Barbara White,Corporate,United States,Oregon City,Oregon,45761,West,PROD-8726,Office Supplies,Binders,Binders Model 60,8913.2,9,0.0,3148.04
151,ORD-08407,2020-01-17,2020-01-18,Standard Class,CU-0427,Joseph Wilson,Home Office,United States,New York City,New York,33002,East,PROD-5313,Furniture,Tables,Tables Model 393,6504.37,12,0.2,1099.61
152,ORD-90429,2020-01-14,2020-01-16,Same Day,CU-4623,Richard Brown,Consumer,United States,Tennessee City,Tennessee,40870,South,PROD-7787,Office Supplies,Labels,Labels Model 193,4684.21,8,0.1,-916.05
153,ORD-85720,2020-06-19,2020-06-25,Same Day,CU-2730,Charles Smith,Home Office,United States,North Carolina City,North Carolina,50213,South,PROD-8166,Furniture,Bookcases,Bookcases Model 429,8322.44,6,0.0,1947.96
154,ORD-63109,2021-01-22,2021-01-27,Same Day,CU-3909,Patricia Martinez,Home Office,United States,New Jersey City,New Jersey,89395,East,PROD-4971,Office Supplies,Fasteners,Fasteners Model 432,1768.65,4,0.0,196.0
155,ORD-53726,2022-10-25,2022-11-01,First Class,CU-1039,Michael Davis,Home Office,United States,Wisconsin City,Wisconsin,20237,Central,PROD-8155,Office Supplies,Supplies,Supplies Model 465,17469.04,10,0.0,2473.25
156,ORD-52178,2019-12-03,2019-12-06,Same Day,CU-5939,Karen Jones,Home Office,United States,California City,California,21919,West,PROD-3175,Office Supplies,Envelopes,Envelopes Model 119,14603.14,14,0.0,3536.76
157,ORD-56133,2022-02-28,2022-03-01,Same Day,CU-2823,Jessica White,Home Office,United States,Virginia City,Virginia,43352,South,PROD-2241,Furniture,Tables,Tables Model 393,6677.6,9,0.2,1803.83
158,ORD-72119,2022-12-05,2022-12-06,Same Day,CU-6634,Jessica Taylor,Consumer,United States,Washington City,Washington,14159,West,PROD-1653,Office Supplies,Binders,Binders Model 60,17894.49,9,0.0,7891.28
159,ORD-17224,2021-02-22,2021-02-26,Standard Class,CU-6634,Jessica Taylor,Home Office,United States,Wisconsin City,Wisconsin,95660,Central,PROD-0525,Technology,Machines,Machines Model 29,15411.01,14,0.4,680.7
160,ORD-22300,2019-01-08,2019-01-15,Same Day,CU-2030,Robert Davis,Home Office,United States,Texas City,Texas,79721,Central,PROD-1572,Technology,Copiers,Copiers Model 362,978.54,1,0.5,232.67
161,ORD-11935,2020-01-22,2020-01-28,Second Class,CU-0400,Robert Wilson,Corporate,United States,Georgia City,Georgia,41544,South,PROD-5766,Technology,Copiers,Copiers Model 362,1794.98,13,0.4,358.46
162,ORD-52480,2020-05-16,2020-05-22,Second Class,CU-4107,Lisa Johnson,Corporate,United States,New York City,New York,28367,East,PROD-4305,Technology,Phones,Phones Model 409,726.77,1,0.1,109.63
163,ORD-32015,2020-04-30,2020-05-03,First Class,CU-4489,Lisa Anderson,Home Office,United States,Illinois City,Illinois,17989,Central,PROD-2535,Office Supplies,Labels,Labels Model 193,5322.95,3,0.1,366.29
164,ORD-99439,2021-12-10,2021-12-13,Standard Class,CU-1012,Susan Thomas,Consumer,United States,New Jersey City,New Jersey,80507,East,PROD-4059,Office Supplies,Supplies,Supplies Model 465,10026.81,12,0.0,-50.86
165,ORD-67581,2019-04-29,2019-05-04,First Class,CU-6053,Robert White,Home Office,United States,Georgia City,Georgia,36651,South,PROD-1584,Technology,Accessories,Accessories Model 342,13550.13,7,0.0,711.01
166,ORD-68423,2019-04-16,2019-04-19,Standard Class,CU-0845,Karen Miller,Consumer,United States,Texas City,Texas,87015,Central,PROD-8269,Furniture,Bookcases,Bookcases Model 429,9442.83,7,0.0,3473.58
167,ORD-14998,2020-01-25,2020-01-31,Standard Class,CU-5571,James Miller,Corporate,United States,New Jersey City,New Jersey,61987,East,PROD-4579,Technology,Accessories,Accessories Model 342,1495.02,2,0.5,589.62
168,ORD-27470,2022-08-21,2022-08-24,Same Day,CU-8870,Joseph Thompson,Corporate,United States,Ohio City,Ohio,51973,East,PROD-9872,Furniture,Bookcases,Bookcases Model 429,1317.04,5,0.5,135.53
169,ORD-76038,2019-10-26,2019-10-27,Standard Class,CU-9526,Charles Davis,Consumer,United States,Florida City,Florida,53236,East,PROD-5534,Furniture,Furnishings,Furnishings Model 343,3326.57,5,0.4,-27.03
170,ORD-94094,2020-06-11,2020-06-18,First Class,CU-2863,Karen Anderson,Corporate,United States,New Jersey City,New Jersey,32185,East,PROD-4091,Office Supplies,Envelopes,Envelopes Model 119,6858.59,14,0.5,682.7
171,ORD-51313,2019-03-11,2019-03-18,Same Day,CU-2520,Mary Martin,Home Office,United States,Ohio City,Ohio,28021,East,PROD-0387,Furniture,Tables,Tables Model 393,2146.05,14,0.0,636.99
172,ORD-28467,2021-07-22,2021-07-25,Second Class,CU-7094,Michael Martin,Consumer,United States,New York City,New York,10866,East,PROD-3397,Office Supplies,Art,Art Model 436,618.79,1,0.5,141.42
173,ORD-34489,2021-10-25,2021-11-01,Second Class,CU-6985,Barbara Smith,Home Office,United States,Virginia City,Virginia,78732,South,PROD-9470,Technology,Accessories,Accessories Model 342,16196.35,12,0.0,-2112.64
174,ORD-67904,2019-06-11,2019-06-14,Standard Class,CU-2513,William Thomas,Corporate,United States,Pennsylvania City,Pennsylvania,49318,East,PROD-1676,Technology,Accessories,Accessories Model 342,5800.41,7,0.1,2573.36
175,ORD-38551,2021-09-01,2021-09-02,Same Day,CU-9361,Richard Thompson,Corporate,United States,California City,California,94529,West,PROD-7370,Technology,Copiers,Copiers Model 362,262.38,11,0.0,-38.37
176,ORD-19270,2021-08-31,2021-09-03,Second Class,CU-0872,Michael Young,Consumer,United States,Missouri City,Missouri,33508,Central,PROD-3551,Technology,Phones,Phones Model 409,1478.96,1,0.2,568.74
177,ORD-49181,2020-09-04,2020-09-06,First Class,CU-9844,Richard Williams,Home Office,United States,Texas City,Texas,60311,Central,PROD-0951,Technology,Machines,Machines Model 29,2908.45,10,0.4,698.24
178,ORD-99068,2020-04-20,2020-04-27,First Class,CU-2730,Patricia Jackson,Consumer,United States,New York City,New York,13883,East,PROD-8291,Office Supplies,Labels,Labels Model 193,821.38,2,0.4,353.03
179,ORD-74886,2021-06-03,2021-06-05,First Class,CU-7957,Karen Thomas,Corporate,United States,Wisconsin City,Wisconsin,42302,Central,PROD-8504,Furniture,Tables,Tables Model 393,7747.22,11,0.4,-1117.91
180,ORD-07522,2020-10-10,2020-10-13,First Class,CU-6821,Robert Thomas,Corporate,United States,California City,California,23399,West,PROD-8840,Furniture,Tables,Tables Model 393,300.13,2,0.2,26.74
181,ORD-88765,2021-11-15,2021-11-19,First Class,CU-8170,Karen Thompson,Corporate,United States,New York City,New York,60493,East,PROD-7565,Technology,Copiers,Copiers Model 362,80.35,2,0.3,12.88
182,ORD-40127,2022-03-17,2022-03-22,First Class,CU-0646,Karen Davis,Consumer,United States,Oregon City,Oregon,45180,West,PROD-0922,Furniture,Furnishings,Furnishings Model 343,4116.62,3,0.0,-451.82
183,ORD-63730,2020-09-05,2020-09-09,Same Day,CU-2032,William Jackson,Corporate,United States,Georgia City,Georgia,87831,South,PROD-6362,Technology,Machines,Machines Model 29,1647.96,13,0.2,681.83
184,ORD-84018,2020-11-11,2020-11-18,Same Day,CU-8892,James Thomas,Corporate,United States,New Jersey City,New Jersey,95332,East,PROD-3281,Technology,Machines,Machines Model 29,5340.16,10,0.3,460.03
185,ORD-08736,2021-03-26,2021-03-29,Standard Class,CU-6326,David Garcia,Corporate,United States,Florida City,Florida,52714,East,PROD-8132,Furniture,Tables,Tables Model 393,3677.69,5,0.5,1577.9
186,ORD-24102,2022-04-27,2022-05-02,Same Day,CU-6126,Charles Miller,Consumer,United States,North Carolina City,North Carolina,37479,South,PROD-8463,Furniture,Bookcases,Bookcases Model 429,4095.05,3,0.0,1717.68
187,ORD-91777,2022-07-21,2022-07-24,Same Day,CU-3369,Sarah Jones,Corporate,United States,North Carolina City,North Carolina,19694,South,PROD-3016,Office Supplies,Binders,Binders Model 60,2036.4,4,0.0,539.45
188,ORD-23944,2022-01-18,2022-01-19,Standard Class,CU-6351,Thomas Jackson,Home Office,United States,Alabama City,Alabama,96193,South,PROD-9520,Furniture,Furnishings,Furnishings Model 343,25181.18,13,0.0,-3246.1
189,ORD-75784,2021-05-31,2021-06-01,Standard Class,CU-1917,Richard Anderson,Home Office,United States,Illinois City,Illinois,68429,Central,PROD-4402,Office Supplies,Paper,Paper Model 193,181.55,1,0.1,23.95
190,ORD-86590,2019-08-03,2019-08-06,Standard Class,CU-9488,James Harris,Corporate,United States,Wisconsin City,Wisconsin,55656,Central,PROD-3004,Furniture,Tables,Tables Model 393,12890.45,7,0.0,-1605.57
191,ORD-59160,2021-09-02,2021-09-03,First Class,CU-0930,Sarah Taylor,Home Office,United States,Michigan City,Michigan,15856,Central,PROD-0002,Furniture,Tables,Tables Model 393,5781.51,8,0.5,42.15
192,ORD-97749,2021-11-22,2021-11-24,Standard Class,CU-1477,Jennifer Davis,Home Office,United States,California City,California,63090,West,PROD-9271,Furniture,Chairs,Chairs Model 341,1752.14,9,0.4,741.16
193,ORD-30301,2020-02-09,2020-02-13,Standard Class,CU-3994,James King,Corporate,United States,Pennsylvania City,Pennsylvania,46483,East,PROD-7903,Office Supplies,Storage,Storage Model 404,8619.58,10,0.0,2224.53
194,ORD-15030,2021-07-26,2021-07-27,First Class,CU-5508,David Miller,Corporate,United States,Arizona City,Arizona,88246,West,PROD-1375,Technology,Machines,Machines Model 29,3357.62,5,0.5,480.19
195,ORD-79582,2022-06-18,2022-06-20,Second Class,CU-7393,Susan White,Corporate,United States,Alabama City,Alabama,98094,South,PROD-2166,Furniture,Chairs,Chairs Model 341,15106.67,14,0.2,5999.52
196,ORD-32141,2021-02-03,2021-02-09,Same Day,CU-3361,Patricia Garcia,Corporate,United States,Florida City,Florida,65448,East,PROD-7169,Technology,Machines,Machines Model 29,1843.37,3,0.4,345.96
197,ORD-77877,2020-08-14,2020-08-16,First Class,CU-0714,Jennifer Harris,Home Office,United States,New Jersey City,New Jersey,11256,East,PROD-8353,Office Supplies,Art,Art Model 436,948.88,3,0.5,192.26
198,ORD-46760,2021-04-17,2021-04-23,Second Class,CU-9602,Thomas Harris,Home Office,United States,Georgia City,Georgia,84107,South,PROD-5996,Technology,Copiers,Copiers Model 362,3336.73,8,0.5,392.58
199,ORD-27634,2020-08-14,2020-08-16,Second Class,CU-9972,Linda Thompson,Corporate,United States,Washington City,Washington,85066,West,PROD-8354,Furniture,Chairs,Chairs Model 341,5962.82,13,0.5,938.08
200,ORD-10599,2022-01-23,2022-01-25,Second Class,CU-9984,Mary White,Home Office,United States,Oregon City,Oregon,68947,West,PROD-3533,Office Supplies,Labels,Labels Model 193,1318.72,7,0.1,-8.56
201,ORD-48627,2022-04-19,2022-04-25,Standard Class,CU-3799,Linda Miller,Consumer,United States,Michigan City,Michigan,37082,Central,PROD-0189,Technology,Copiers,Copiers Model 362,6202.05,6,0.4,-571.28
202,ORD-82594,2022-01-08,2022-01-10,First Class,CU-8892,William King,Home Office,United States,New York City,New York,77425,East,PROD-3031,Office Supplies,Labels,Labels Model 193,9398.91,6,0.2,-112.16
203,ORD-53646,2020-05-26,2020-05-28,Same Day,CU-2250,Robert Jones,Corporate,United States,Washington City,Washington,74154,West,PROD-8962,Furniture,Chairs,Chairs Model 341,6993.9,12,0.1,2062.91
204,ORD-38209,2021-07-14,2021-07-15,First Class,CU-0764,Jessica Thomas,Home Office,United States,Ohio City,Ohio,58374,East,PROD-5406,Office Supplies,Fasteners,Fasteners Model 432,17492.47,11,0.0,1081.96
205,ORD-80495,2022-07-24,2022-07-30,Same Day,CU-5835,John White,Home Office,United States,Tennessee City,Tennessee,38551,South,PROD-0416,Furniture,Chairs,Chairs Model 341,8635.85,12,0.0,2739.21
206,ORD-23020,2022-01-25,2022-01-30,Second Class,CU-6134,Barbara Anderson,Corporate,United States,Georgia City,Georgia,16021,South,PROD-1541,Furniture,Bookcases,Bookcases Model 429,1701.68,3,0.5,531.6
207,ORD-89801,2019-01-02,2019-01-06,First Class,CU-1111,Joseph White,Consumer,United States,Nevada City,Nevada,30837,West,PROD-9886,Technology,Phones,Phones Model 409,7965.64,4,0.0,2974.34
208,ORD-83723,2022-09-22,2022-09-28,Standard Class,CU-8354,John Taylor,Corporate,United States,Texas City,Texas,66260,Central,PROD-6230,Office Supplies,Labels,Labels Model 193,259.96,3,0.2,70.68
209,ORD-86458,2022-04-30,2022-05-02,First Class,CU-4400,John Jones,Corporate,United States,California City,California,25806,West,PROD-6490,Technology,Machines,Machines Model 29,12254.09,9,0.0,-2386.6
210,ORD-38511,2019-07-29,2019-07-30,Standard Class,CU-9844,Richard Williams,Consumer,United States,Georgia City,Georgia,94092,South,PROD-7180,Furniture,Chairs,Chairs Model 341,3543.77,6,0.2,-392.88
211,ORD-23599,2020-12-20,2020-12-26,Same Day,CU-7584,Jennifer White,Home Office,United States,New York City,New York,38474,East,PROD-8301,Office Supplies,Paper,Paper Model 193,5032.08,4,0.0,2002.42
212,ORD-30144,2021-05-29,2021-06-01,Standard Class,CU-0864,Richard Taylor,Home Office,United States,California City,California,82534,West,PROD-6154,Technology,Phones,Phones Model 409,2953.2,13,0.2,646.76
213,ORD-60867,2021-11-09,2021-11-11,Standard Class,CU-8271,Thomas King,Consumer,United States,Texas City,Texas,74865,Central,PROD-3899,Office Supplies,Fasteners,Fasteners Model 432,9438.52,12,0.0,2920.95
214,ORD-73598,2021-12-17,2021-12-18,Same Day,CU-7771,Lisa Williams,Home Office,United States,Virginia City,Virginia,57895,South,PROD-5864,Technology,Copiers,Copiers Model 362,11209.08,6,0.0,576.65
215,ORD-74062,2020-06-20,2020-06-22,Same Day,CU-7647,John Smith,Home Office,United States,New Jersey City,New Jersey,65518,East,PROD-9429,Technology,Phones,Phones Model 409,1107.33,1,0.4,143.17
216,ORD-36265,2019-06-11,2019-06-16,Same Day,CU-7306,John Martinez,Corporate,United States,Virginia City,Virginia,86865,South,PROD-5219,Office Supplies,Art,Art Model 436,7795.02,4,0.0,1158.76
217,ORD-67600,2020-05-15,2020-05-16,Standard Class,CU-1165,Linda Johnson,Home Office,United States,Oregon City,Oregon,25655,West,PROD-4728,Office Supplies,Storage,Storage Model 404,1654.75,7,0.0,1.72
218,ORD-71122,2021-12-07,2021-12-12,Standard Class,CU-0930,Sarah Taylor,Consumer,United States,Washington City,Washington,45227,West,PROD-6581,Office Supplies,Paper,Paper Model 193,17117.37,13,0.2,-1565.8
219,ORD-41275,2020-06-22,2020-06-28,First Class,CU-1596,Thomas Williams,Corporate,United States,California City,California,17266,West,PROD-9560,Furniture,Furnishings,Furnishings Model 343,6284.64,10,0.5,602.56
220,ORD-64367,2022-03-21,2022-03-27,Second Class,CU-4693,William Brown,Consumer,United States,Alabama City,Alabama,42053,South,PROD-6507,Technology,Accessories,Accessories Model 342,2821.09,12,0.0,-483.47
221,ORD-50771,2022-02-06,2022-02-13,Standard Class,CU-8466,Jennifer Johnson,Consumer,United States,Nevada City,Nevada,64559,West,PROD-2419,Furniture,Furnishings,Furnishings Model 343,10674.92,12,0.4,-577.14
222,ORD-86541,2020-01-03,2020-01-05,Second Class,CU-8130,Thomas Johnson,Consumer,United States,Michigan City,Michigan,70960,Central,PROD-1363,Technology,Accessories,Accessories Model 342,13441.6,13,0.0,5647.51
223,ORD-24523,2021-01-25,2021-01-27,Standard Class,CU-8307,Joseph Smith,Home Office,United States,Michigan City,Michigan,70807,Central,PROD-4803,Furniture,Chairs,Chairs Model 341,4519.18,5,0.2,1268.64
224,ORD-53831,2019-11-05,2019-11-06,Second Class,CU-0646,Karen Davis,Home Office,United States,Missouri City,Missouri,53911,Central,PROD-8564,Furniture,Tables,Tables Model 393,258.23,7,0.3,55.1
